review_id,hotel_id,user_id,rating,title,body,language,traveller_type,stay_date,room_type_id,helpful_votes,has_photo,sentiment_hint,created_at,updated_at
rvw_5f4162a6,htl_edab68d0,usr_3438d3c4,9,Good location,"ठिकाण उत्तम आहे, बाजार चालत जाण्याच्या अंतरावर.",mr,business,2025-10-14,rmt_4477c345,5,1,0.78,2025-10-16T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_baac0df7,htl_edab68d0,usr_b357f73c,6,Average,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,solo,2025-09-27,,12,0,,2025-09-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_626bf891,htl_76c57a96,usr_b96ef58c,6,Great staff,"Good value for what you get. We paid less than the chain hotel two streets away. Hot water was inconsistent on the upper floor. Would stay again, but I would ask for a room at the back.",en-IN,solo,2025-10-01,,8,1,0.11,2025-10-11T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_bd8ba68e,htl_76c57a96,usr_e5c87ca2,7,,விலைக்கு ஏற்ற தங்குமிடம். மீண்டும் வருவேன்.,ta,family,2026-05-21,,0,0,0.33,2026-05-31T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_a1f9640d,htl_76c57a96,usr_c61e810b,4,Better than expected,"Hot water was inconsistent on the upper floor. Fine for two nights, probably not for a week.",en-IN,backpacker,2025-11-16,rmt_3f20cfe3,7,0,,2025-11-23T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_39ec84db,htl_76c57a96,usr_44604a9d,7,Good location,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,solo,2026-08-02,rmt_40239d2c,5,0,0.33,2026-08-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_e0f73e1f,htl_76c57a96,usr_9d604e2e,4,Noisy but central,"அறை சுத்தமாக இருந்தது, ஊழியர்கள் உதவிகரமாக இருந்தனர். காலை உணவு சராசரி.",ta,friends,2026-06-06,rmt_40239d2c,7,0,-0.33,2026-06-15T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_097994e8,htl_76c57a96,usr_6479c45c,7,Noisy but central,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,couple,2025-08-29,rmt_2e6b37c4,0,0,0.33,2025-09-15T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_21f744a9,htl_76c57a96,usr_b96ef58c,1,,இடம் மிகவும் வசதியானது — கோயிலுக்கு நடந்தே செல்லலாம். சூடான நீர் சில நாட்கள் வரவில்லை.,ta,backpacker,2026-03-27,rmt_40239d2c,13,0,-1,2026-04-07T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_fdd61727,htl_76c57a96,usr_3d92578a,5,Better than expected,ప్రదేశం చాలా బాగుంది. ధరకు తగిన విలువ.,te,solo,2025-09-16,rmt_b6e168a7,0,0,-0.11,2025-09-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_155ccf5e,htl_76c57a96,usr_abeaa148,6,Mixed,"Staff remembered our names by the second morning, which is rare anywhere. Breakfast was better than it needed to be. The misal in particular. Housekeeping was hit and miss — fine most days, skipped once. Slightly overpriced in season, good value outside it.",en-IN,couple,2026-05-18,,5,1,0.11,2026-06-02T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_957b02e4,htl_76c57a96,usr_e21b6644,6,Average,"Wi-fi held up well enough for a two-hour video call, which I did not expect. The lift was out for our whole stay and we were on the fourth floor. Would stay again, but I would ask for a room at the back.",en-IN,couple,2025-04-23,,10,0,0.11,2025-04-26T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_d91c464d,htl_76c57a96,usr_4e8e3f6d,5,Would return,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,solo,2026-01-14,rmt_40239d2c,1,0,-0.11,2026-01-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_e80cb459,htl_76c57a96,usr_a6999f45,4,,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,family,2025-06-29,rmt_3f20cfe3,0,1,-0.33,2025-07-17T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_57b53db9,htl_76c57a96,,4,Mixed,ప్రదేశం చాలా బాగుంది. ధరకు తగిన విలువ.,te,business,2025-10-10,rmt_40239d2c,2,0,-0.33,2025-10-12T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_bc66c320,htl_76c57a96,usr_cea18c83,5,Good location,"जगह बहुत अच्छी है, मुख्य बाज़ार पैदल दूरी पर। गरम पानी में थोड़ी दिक्कत रही।",hi,friends,2026-05-19,rmt_b6e168a7,0,1,-0.11,2026-05-28T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_fc0e055e,htl_76c57a96,usr_e8f563b9,9,,"Breakfast was better than it needed to be. The appam in particular. The location is the whole argument for this place — we walked to the beach road twice a day. Would stay again, but I would ask for a room at the back.",en-IN,solo,2025-10-19,rmt_b6e168a7,16,0,,2025-11-03T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_93ecd54c,htl_76c57a96,usr_7ff5c9a5,5,Average,"The photographs make the room look larger than it is. Exactly what was advertised, no more and no less.",en-IN,senior,2026-02-14,rmt_b6e168a7,6,0,-0.11,2026-02-27T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_cffcb641,htl_76c57a96,usr_b2c6fdd5,7,Great staff,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,business,2025-04-13,rmt_2e6b37c4,4,1,0.33,2025-05-01T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_e40f814a,htl_76c57a96,usr_c8ada8bd,5,Better than expected,Breakfast is repetitive if you stay more than three nights. Worth it for the location alone.,en-IN,senior,2026-01-27,,0,0,-0.11,2026-02-15T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_4f6e67f3,htl_76c57a96,usr_a0588479,6,Great staff,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,friends,2025-09-18,rmt_3f20cfe3,16,0,0.11,2025-09-25T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_e0e098b4,htl_76c57a96,usr_1f92b887,9,Would return,"Good value for what you get. We paid less than the chain hotel two streets away. Would stay again, but I would ask for a room at the back.",en-IN,family,2026-08-01,rmt_40239d2c,13,1,0.78,2026-08-10T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_43ebfe21,htl_76c57a96,usr_759b4145,8,,இடம் மிகவும் வசதியானது — கோயிலுக்கு நடந்தே செல்லலாம். சூடான நீர் சில நாட்கள் வரவில்லை.,ta,senior,2026-07-13,,0,1,0.56,2026-07-18T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_70d731d9,htl_76c57a96,usr_0deee6d9,9,Mixed,"Staff remembered our names by the second morning, which is rare anywhere. Checked in at 6am off a delayed train and they let us in early without fuss. Fine for two nights, probably not for a week.",en-IN,senior,2026-06-12,,7,1,0.78,2026-06-20T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_799c6bc8,htl_76c57a96,usr_abfc225a,9,Better than expected,"Room was spotless and the air conditioning was silent, which mattered in January. Wi-fi held up well enough for a two-hour video call, which I did not expect. Would stay again, but I would ask for a room at the back.",en-IN,backpacker,2025-08-19,rmt_40239d2c,3,1,0.78,2025-08-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_429867cc,htl_76c57a96,usr_2209582f,9,Better than expected,"గది శుభ్రంగా ఉంది, సిబ్బంది సహాయకరంగా ఉన్నారు. అల్పాహారం సాధారణం.",te,backpacker,2026-06-18,,0,0,0.78,2026-06-25T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_177e4918,htl_76c57a96,usr_d1a44892,7,,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,friends,2025-05-04,rmt_3f20cfe3,16,0,,2025-05-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_80e693e7,htl_f6df417b,usr_8e56e75b,7,Mixed,"Wi-fi held up well enough for a two-hour video call, which I did not expect. Staff remembered our names by the second morning, which is rare anywhere. Thin walls. We heard the family next door quite clearly. Would stay again, but I would ask for a room at the back.",en-IN,family,2026-03-09,rmt_58af0d23,0,1,,2026-03-22T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_b38a3fbe,htl_f6df417b,usr_a7185e16,9,Better than expected,"The location is the whole argument for this place — we walked to the river ghats twice a day. Slightly overpriced in season, good value outside it.",en-IN,friends,2025-04-11,rmt_363b952e,0,1,,2025-04-17T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_0325f494,htl_f6df417b,usr_adfa8422,8,Better than expected,"Breakfast was better than it needed to be. The idli in particular. Exactly what was advertised, no more and no less.",en-IN,solo,2026-04-02,rmt_89a1197c,0,0,0.56,2026-04-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_a2b2aa0b,htl_f6df417b,usr_b50df034,10,Average,Checked in at 6am off a delayed train and they let us in early without fuss. Good value for what you get. We paid less than the chain hotel two streets away. Worth it for the location alone.,en-IN,business,2026-04-28,rmt_89a1197c,0,0,1,2026-05-09T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_64c24eeb,htl_f6df417b,,8,Would return,"Staff remembered our names by the second morning, which is rare anywhere. Breakfast was better than it needed to be. The idli in particular. Exactly what was advertised, no more and no less.",en-IN,backpacker,2026-05-01,rmt_22c2a674,3,0,0.56,2026-05-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_0b5775c4,htl_f6df417b,usr_76c235d5,8,Great staff,ప్రదేశం చాలా బాగుంది. ధరకు తగిన విలువ.,te,solo,2025-04-20,,4,0,0.56,2025-04-28T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_a6813b5d,htl_f6df417b,usr_1df4c157,8,,"Breakfast was better than it needed to be. The filter coffee in particular. The location is the whole argument for this place — we walked to the river ghats twice a day. Fine for two nights, probably not for a week.",en-IN,friends,2026-02-12,rmt_58af0d23,4,0,0.56,2026-03-03T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_ed448113,htl_f6df417b,usr_326aed9f,8,,ঘর পরিষ্কার ছিল এবং কর্মীরা সাহায্য করেছেন। সকালের খাবার মোটামুটি।,bn,solo,2025-06-15,,3,0,0.56,2025-06-18T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_41ab4557,htl_f6df417b,usr_17b45921,7,Good location,"Checked in at 6am off a delayed train and they let us in early without fuss. Getting a cab from here in the evening took longer than it should. Fine for two nights, probably not for a week.",en-IN,backpacker,2026-06-26,,11,1,0.33,2026-07-02T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_20a5ad35,htl_f6df417b,usr_e3e0cd9d,9,Average,"Room was spotless and the air conditioning was silent, which mattered in June. Would stay again, but I would ask for a room at the back.",en-IN,solo,2026-04-24,rmt_58af0d23,7,0,0.78,2026-05-07T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_02e26bd0,htl_f6df417b,,9,Great staff,"Wi-fi held up well enough for a two-hour video call, which I did not expect. Worth it for the location alone.",en-IN,business,2025-06-12,,0,0,0.78,2025-06-17T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_45ba7e37,htl_f6df417b,usr_c8d7856d,7,Average,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,friends,2025-09-02,,12,0,0.33,2025-09-17T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_f2c98ea5,htl_f6df417b,usr_f43be858,8,,"Room was spotless and the air conditioning was silent, which mattered in May. Slightly overpriced in season, good value outside it.",en-IN,couple,2026-06-21,rmt_58af0d23,13,0,0.56,2026-06-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_75ac4d54,htl_f6df417b,usr_14c738e0,10,,"The kitchen garden is genuinely lovely in the evening. Wi-fi held up well enough for a two-hour video call, which I did not expect. Exactly what was advertised, no more and no less.",en-IN,family,2026-05-03,rmt_363b952e,4,0,1,2026-05-05T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_9a938435,htl_f6df417b,usr_b831f448,8,,ঘর পরিষ্কার ছিল এবং কর্মীরা সাহায্য করেছেন। সকালের খাবার মোটামুটি।,bn,solo,2025-11-01,rmt_89a1197c,1,1,0.56,2025-11-11T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_db2e015d,htl_f6df417b,usr_e6dca418,9,,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,senior,2026-03-03,rmt_89a1197c,0,1,,2026-03-07T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_0aade8a8,htl_f6df417b,usr_dc032205,10,Would return,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,senior,2026-06-12,rmt_58af0d23,0,0,1,2026-07-01T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_edcb3a1e,htl_f6df417b,usr_a0f188fa,7,,"Room was spotless and the air conditioning was silent, which mattered in January. Getting a cab from here in the evening took longer than it should. Worth it for the location alone.",en-IN,senior,2026-07-01,rmt_363b952e,13,0,0.33,2026-07-10T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_b4a29e22,htl_f6df417b,usr_942658c9,6,Great staff,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,backpacker,2025-08-29,rmt_22c2a674,8,0,0.11,2025-09-03T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3ba06278,htl_f6df417b,usr_3393c7a2,10,Good location,"Checked in at 6am off a delayed train and they let us in early without fuss. Exactly what was advertised, no more and no less.",en-IN,friends,2025-10-05,rmt_363b952e,9,0,1,2025-10-22T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_2a93e613,htl_f6df417b,usr_2e23a5e1,9,Average,"Good value for what you get. We paid less than the chain hotel two streets away. Staff remembered our names by the second morning, which is rare anywhere. Would stay again, but I would ask for a room at the back.",en-GB,family,2026-05-02,rmt_58af0d23,5,0,0.78,2026-05-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_f12c7dd5,htl_f6df417b,usr_9cc617ce,10,,"पैसे के हिसाब से बढ़िया। दोबारा आऊँगा, पर पीछे वाला कमरा लूँगा।",hi,senior,2026-03-12,rmt_363b952e,1,0,1,2026-03-15T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_4f3b1b9a,htl_f6df417b,usr_8315dfdd,10,Mixed,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,friends,2025-10-04,rmt_58af0d23,2,1,1,2025-10-08T20:00:00+05:30,2026-08-18T10:00:00+05:30
